"player_id","year","stint","team_id","league_id","g","ab","r","h","double","triple","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","g_idp","salary"
"burrose01",2012,1,"MIN","AL",10,17.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,525000
"burtoja01",2012,1,"MIN","AL",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000
"butlebi03",2012,1,"KCA","AL",161,614.0,72.0,192.0,32.0,1.0,29.0,107.0,2.0,1.0,54.0,111.0,9.0,7.0,0.0,4.0,20.0,8500000
"byrdati01",2012,1,"NYN","NL",56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000
"byrdma01",2012,1,"CHN","NL",13,43.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,10.0,1.0,1.0,0.0,0.0,2.0,6500000
"cabreas01",2012,1,"CLE","AL",143,555.0,70.0,150.0,35.0,1.0,16.0,68.0,9.0,4.0,52.0,99.0,3.0,6.0,1.0,2.0,18.0,4550000
"cabreme01",2012,1,"SFN","NL",113,459.0,84.0,159.0,25.0,10.0,11.0,60.0,13.0,5.0,36.0,63.0,4.0,0.0,1.0,5.0,8.0,6000000
"cabremi01",2012,1,"DET","AL",161,622.0,109.0,205.0,40.0,0.0,44.0,139.0,4.0,1.0,66.0,98.0,17.0,3.0,0.0,6.0,28.0,21000000
"cahiltr01",2012,1,"ARI","NL",32,67.0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,24.0,0.0,0.0,5.0,0.0,1.0,3700000
"cainlo01",2012,1,"KCA","AL",61,222.0,27.0,59.0,9.0,2.0,7.0,31.0,10.0,0.0,15.0,56.0,0.0,3.0,0.0,4.0,4.0,480850
"cainma01",2012,1,"SFN","NL",35,74.0,6.0,13.0,2.0,0.0,1.0,6.0,0.0,0.0,2.0,33.0,0.0,0.0,8.0,0.0,0.0,15333333
"cairomi01",2012,1,"CIN","NL",70,150.0,9.0,28.0,7.0,2.0,1.0,13.0,4.0,0.0,4.0,20.0,0.0,1.0,0.0,1.0,4.0,1000000
"callaal01",2012,1,"LAA","AL",138,457.0,55.0,115.0,20.0,0.0,10.0,53.0,4.0,3.0,56.0,59.0,1.0,0.0,3.0,4.0,6.0,3150000
"campato01",2012,1,"CHN","NL",89,174.0,26.0,46.0,6.0,0.0,0.0,5.0,30.0,3.0,11.0,43.0,0.0,0.0,7.0,0.0,0.0,483000
"campsh01",2012,1,"CHN","NL",80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550000
"canoro01",2012,1,"NYA","AL",161,627.0,105.0,196.0,48.0,1.0,33.0,94.0,3.0,2.0,61.0,96.0,10.0,7.0,0.0,2.0,22.0,14000000
"cappsma01",2012,1,"MIN","AL",30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000
"capuach01",2012,1,"LAN","NL",34,54.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,27.0,0.0,0.0,13.0,1.0,0.0,3000000
"carigan01",2012,1,"OAK","AL",11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000
"carpech01",2012,1,"SLN","NL",3,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8500000
"carpech02",2012,1,"BOS","AL",8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482000
"carpeda01",2012,1,"HOU","NL",31,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485000
"carpema01",2012,1,"SLN","NL",114,296.0,44.0,87.0,22.0,5.0,6.0,46.0,1.0,1.0,34.0,63.0,2.0,3.0,0.0,7.0,10.0,480000
"carpmi01",2012,1,"SEA","AL",59,164.0,17.0,35.0,6.0,0.0,5.0,20.0,1.0,0.0,21.0,46.0,1.0,3.0,0.0,1.0,7.0,488800
"carradj01",2012,1,"NYN","NL",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000
"carrejo01",2012,1,"TOR","AL",11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481700
"carrobr01",2012,1,"WAS","NL",5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580000
"carroja01",2012,1,"MIN","AL",138,470.0,65.0,126.0,18.0,1.0,1.0,40.0,9.0,5.0,52.0,65.0,0.0,4.0,7.0,4.0,9.0,2750000
"cashnan01",2012,1,"SDN","NL",33,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,486100
"casilal01",2012,1,"MIN","AL",106,299.0,33.0,72.0,17.0,2.0,1.0,30.0,21.0,1.0,16.0,52.0,0.0,3.0,3.0,5.0,6.0,1382500
"cassebo01",2012,1,"LAA","AL",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490000
"castile01",2012,1,"CHN","NL",13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000
"castrja01",2012,1,"HOU","NL",87,257.0,29.0,66.0,15.0,2.0,6.0,29.0,0.0,0.0,31.0,61.0,2.0,1.0,2.0,4.0,8.0,486000
"castrst01",2012,1,"CHN","NL",162,646.0,78.0,183.0,29.0,12.0,14.0,78.0,25.0,13.0,36.0,100.0,5.0,4.0,0.0,5.0,15.0,567000
"cedenro02",2012,1,"NYN","NL",78,166.0,18.0,43.0,11.0,1.0,4.0,22.0,0.0,1.0,17.0,35.0,0.0,1.0,2.0,0.0,10.0,1150000
"cespeyo01",2012,1,"OAK","AL",129,487.0,70.0,142.0,25.0,5.0,23.0,82.0,16.0,4.0,43.0,102.0,5.0,7.0,0.0,3.0,9.0,9000000
"chacijh01",2012,1,"COL","NL",14,24.0,4.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,482000
"chambjo03",2012,1,"NYA","AL",22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675000
"chapmar01",2012,1,"CIN","NL",68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4835772
"chatwty01",2012,1,"COL","NL",23,16.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,480000
"chaveen01",2012,1,"BAL","AL",64,158.0,15.0,32.0,6.0,0.0,2.0,12.0,3.0,2.0,6.0,24.0,1.0,1.0,4.0,0.0,2.0,1500000
"chaveer01",2012,1,"NYA","AL",113,278.0,36.0,78.0,12.0,0.0,16.0,37.0,0.0,0.0,30.0,59.0,3.0,1.0,0.0,4.0,10.0,900000
"chenbr01",2012,1,"KCA","AL",35,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4500000
"chenwe02",2012,1,"BAL","AL",32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3072000
"choatra01",2012,1,"MIA","NL",44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000
"choosh01",2012,1,"CLE","AL",155,598.0,88.0,169.0,43.0,2.0,16.0,67.0,21.0,7.0,73.0,150.0,0.0,14.0,0.0,1.0,10.0,4900000
"cishest01",2012,1,"MIA","NL",68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000
"clevest01",2012,1,"CHN","NL",69,199.0,16.0,40.0,12.0,0.0,1.0,16.0,0.0,1.0,16.0,39.0,0.0,0.0,0.0,0.0,10.0,480500
"clippty01",2012,1,"WAS","NL",74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000
"coffeto01",2012,1,"LAN","NL",23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000
"coghlch01",2012,1,"MIA","NL",39,93.0,10.0,13.0,1.0,0.0,1.0,10.0,0.0,2.0,9.0,12.0,1.0,0.0,1.0,2.0,4.0,500000
"cokeph01",2012,1,"DET","AL",66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000
"colliti01",2012,1,"KCA","AL",72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495725
"collmjo01",2012,1,"ARI","NL",28,16.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,486000
"colonba01",2012,1,"OAK","AL",24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2000000
"colvity01",2012,1,"COL","NL",136,420.0,62.0,122.0,27.0,10.0,18.0,72.0,7.0,3.0,21.0,117.0,0.0,2.0,2.0,1.0,6.0,481000
"constjo01",2012,1,"ATL","NL",37,76.0,8.0,19.0,2.0,0.0,0.0,4.0,5.0,2.0,8.0,21.0,2.0,0.0,2.0,0.0,0.0,480000
"contrjo01",2012,1,"PHI","NL",17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000
"cookry01",2012,1,"OAK","AL",71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000
"cordefr01",2012,1,"TOR","AL",41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000
"correke01",2012,1,"PIT","NL",32,47.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,8.0,0.0,0.0,4000000
"cowgico01",2012,1,"OAK","AL",38,104.0,10.0,28.0,2.0,0.0,1.0,9.0,3.0,4.0,11.0,27.0,0.0,0.0,0.0,1.0,3.0,482500
"cozarza01",2012,1,"CIN","NL",138,561.0,72.0,138.0,33.0,4.0,15.0,35.0,4.0,0.0,31.0,113.0,0.0,3.0,2.0,3.0,11.0,480000
"craigal01",2012,1,"SLN","NL",119,469.0,76.0,144.0,35.0,0.0,22.0,92.0,2.0,1.0,37.0,89.0,1.0,1.0,0.0,7.0,15.0,495000
"crainje01",2012,1,"CHA","AL",51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000
"crawfbr01",2012,1,"SFN","NL",143,435.0,44.0,108.0,26.0,3.0,4.0,45.0,1.0,4.0,33.0,95.0,6.0,3.0,2.0,3.0,4.0,481000
"crawfca02",2012,1,"BOS","AL",31,117.0,23.0,33.0,10.0,2.0,3.0,19.0,5.0,0.0,3.0,22.0,0.0,2.0,1.0,2.0,1.0,20357142
"crispco01",2012,1,"OAK","AL",120,455.0,68.0,118.0,25.0,7.0,11.0,46.0,39.0,4.0,45.0,64.0,0.0,0.0,6.0,2.0,9.0,6000000
"crowaa01",2012,1,"KCA","AL",73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000
"cruzju02",2012,1,"PIT","NL",43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000
"cruzne02",2012,1,"TEX","AL",159,585.0,86.0,152.0,45.0,0.0,24.0,90.0,8.0,4.0,48.0,140.0,2.0,5.0,0.0,4.0,7.0,6250000
"cruzrh01",2012,1,"HOU","NL",52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,480000
"cruzto03",2012,1,"SLN","NL",51,126.0,11.0,32.0,9.0,1.0,1.0,11.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,2.0,4.0,481000
"cuddymi01",2012,1,"COL","NL",101,358.0,53.0,93.0,30.0,2.0,16.0,58.0,8.0,3.0,32.0,78.0,1.0,0.0,0.0,4.0,12.0,10500000
"cuetojo01",2012,1,"CIN","NL",33,67.0,3.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,17.0,0.0,0.0,5400000
"cunniaa01",2012,1,"CLE","AL",72,97.0,5.0,17.0,4.0,0.0,1.0,7.0,0.0,3.0,9.0,25.0,1.0,0.0,3.0,0.0,0.0,482300
"danksjo01",2012,1,"CHA","AL",9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000
"darviyu01",2012,1,"TEX","AL",29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5500000
"davisch02",2012,1,"BAL","AL",139,515.0,75.0,139.0,20.0,0.0,33.0,85.0,2.0,3.0,37.0,169.0,6.0,7.0,0.0,3.0,8.0,488000
"davisik02",2012,1,"NYN","NL",156,519.0,66.0,118.0,26.0,0.0,32.0,90.0,0.0,2.0,61.0,141.0,3.0,1.0,0.0,3.0,10.0,506690
"davisra01",2012,1,"TOR","AL",142,447.0,64.0,115.0,24.0,3.0,8.0,43.0,46.0,13.0,29.0,102.0,3.0,6.0,1.0,4.0,8.0,2750000
"daviswa01",2012,1,"TBA","AL",54,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1500000
"deazaal01",2012,1,"CHA","AL",131,524.0,81.0,147.0,29.0,6.0,9.0,50.0,26.0,12.0,47.0,109.0,3.0,9.0,4.0,1.0,1.0,495000
"defraju01",2012,1,"PHI","NL",13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000
"dejesda01",2012,1,"CHN","NL",148,506.0,76.0,133.0,28.0,8.0,9.0,50.0,7.0,8.0,61.0,89.0,1.0,9.0,2.0,4.0,9.0,4250000
"dejesiv02",2012,1,"LAN","NL",23,33.0,5.0,9.0,3.0,0.0,0.0,4.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,480500
"delabst01",2012,1,"SEA","AL",34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480700
"delarjo01",2012,1,"COL","NL",3,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10500000
"delarru01",2012,1,"LAN","NL",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482500
"delgara01",2012,1,"ATL","NL",18,25.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,480000
"delosfa01",2012,1,"OAK","AL",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482500
"dempsry01",2012,1,"CHN","NL",16,32.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,14000000
"denorch01",2012,1,"SDN","NL",130,348.0,56.0,102.0,19.0,6.0,8.0,36.0,13.0,5.0,27.0,52.0,0.0,2.0,2.0,3.0,9.0,1165000
"derosma01",2012,1,"WAS","NL",48,85.0,13.0,16.0,5.0,0.0,0.0,6.0,1.0,0.0,14.0,18.0,0.0,0.0,1.0,1.0,3.0,800000
"descada01",2012,1,"SLN","NL",143,374.0,41.0,85.0,10.0,7.0,4.0,26.0,6.0,3.0,37.0,83.0,3.0,5.0,7.0,3.0,5.0,495000
"desmoia01",2012,1,"WAS","NL",130,513.0,72.0,150.0,33.0,2.0,25.0,73.0,21.0,6.0,30.0,113.0,1.0,3.0,0.0,1.0,17.0,512500
"detwiro01",2012,1,"WAS","NL",33,45.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,0.0,3.0,0.0,0.0,485000
"diazma02",2012,1,"ATL","NL",51,108.0,10.0,24.0,6.0,0.0,2.0,13.0,0.0,0.0,9.0,21.0,1.0,0.0,0.0,1.0,4.0,2125000
"dickera01",2012,1,"NYN","NL",34,72.0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,1.0,10.0,0.0,3.0,4750000
"dillati01",2012,1,"MIL","NL",34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482000
"dirksan01",2012,1,"DET","AL",88,314.0,56.0,101.0,18.0,5.0,8.0,35.0,1.0,1.0,23.0,53.0,2.0,2.0,3.0,2.0,4.0,485000
"dobbsgr01",2012,1,"MIA","NL",120,319.0,26.0,91.0,13.0,2.0,5.0,39.0,4.0,2.0,14.0,53.0,5.0,2.0,0.0,7.0,8.0,1400000
"dolisra01",2012,1,"CHN","NL",34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480500
"donalja01",2012,1,"CLE","AL",43,124.0,18.0,25.0,2.0,1.0,2.0,11.0,4.0,0.0,5.0,40.0,0.0,3.0,1.0,2.0,0.0,484000
"donaljo02",2012,1,"OAK","AL",75,274.0,34.0,66.0,16.0,0.0,9.0,33.0,4.0,1.0,14.0,61.0,0.0,5.0,0.0,1.0,6.0,480000
"doteloc01",2012,1,"DET","AL",57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000
"doubrfe01",2012,1,"BOS","AL",29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,484000
"doumiry01",2012,1,"MIN","AL",134,484.0,56.0,133.0,34.0,1.0,18.0,75.0,0.0,0.0,29.0,98.0,5.0,7.0,0.0,8.0,17.0,3000000
"downsma01",2012,1,"HOU","NL",91,178.0,15.0,36.0,4.0,1.0,8.0,16.0,2.0,4.0,8.0,38.0,1.0,4.0,1.0,0.0,5.0,487500
"downssc01",2012,1,"LAA","AL",57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000
"drabeky01",2012,1,"TOR","AL",13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,485900
"drewst01",2012,1,"ARI","NL",40,135.0,17.0,26.0,8.0,1.0,2.0,12.0,0.0,1.0,19.0,35.0,1.0,0.0,0.0,1.0,1.0,7750000
"dudalu01",2012,1,"NYN","NL",121,401.0,43.0,96.0,15.0,0.0,15.0,57.0,1.0,0.0,51.0,120.0,0.0,4.0,0.0,3.0,5.0,497318
"duensbr01",2012,1,"MIN","AL",55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515000
"duffyda01",2012,1,"KCA","AL",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487750
"duncash01",2012,1,"CLE","AL",81,232.0,29.0,47.0,10.0,0.0,11.0,31.0,1.0,2.0,28.0,59.0,1.0,1.0,0.0,3.0,9.0,500000
"dunnad01",2012,1,"CHA","AL",151,539.0,87.0,110.0,19.0,0.0,41.0,96.0,2.0,1.0,105.0,222.0,3.0,1.0,0.0,4.0,8.0,14000000
"dunnmi01",2012,1,"MIA","NL",60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480000
"durbich01",2012,1,"ATL","NL",76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000
"elbersc01",2012,1,"LAN","NL",43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488500
"ellisaj01",2012,1,"LAN","NL",133,423.0,44.0,114.0,20.0,1.0,13.0,52.0,0.0,0.0,65.0,107.0,11.0,7.0,6.0,4.0,17.0,490000
"ellisma01",2012,1,"LAN","NL",110,415.0,62.0,107.0,21.0,1.0,7.0,31.0,5.0,0.0,40.0,70.0,0.0,7.0,2.0,0.0,5.0,2500000
"ellsbja01",2012,1,"BOS","AL",74,303.0,43.0,82.0,18.0,0.0,4.0,26.0,14.0,3.0,19.0,43.0,0.0,0.0,0.0,1.0,5.0,8050000
"encared01",2012,1,"TOR","AL",151,542.0,93.0,152.0,24.0,0.0,42.0,110.0,13.0,3.0,84.0,94.0,12.0,11.0,0.0,7.0,6.0,3500000
"escobal02",2012,1,"KCA","AL",155,605.0,68.0,177.0,30.0,7.0,5.0,52.0,35.0,5.0,27.0,100.0,2.0,8.0,8.0,0.0,14.0,519500
"escobed01",2012,1,"CHA","AL",36,87.0,14.0,18.0,4.0,1.0,0.0,3.0,2.0,0.0,9.0,23.0,0.0,0.0,1.0,0.0,0.0,480000
"escobyu01",2012,1,"TOR","AL",145,558.0,58.0,141.0,22.0,1.0,9.0,51.0,5.0,1.0,35.0,70.0,1.0,4.0,7.0,4.0,21.0,5000000
"espinda01",2012,1,"WAS","NL",160,594.0,82.0,147.0,37.0,2.0,17.0,56.0,20.0,6.0,46.0,189.0,4.0,13.0,3.0,2.0,11.0,506000
"estrama01",2012,1,"MIL","NL",29,40.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,21.0,0.0,0.0,3.0,0.0,0.0,486000
"ethiean01",2012,1,"LAN","NL",149,556.0,79.0,158.0,36.0,1.0,20.0,89.0,2.0,2.0,50.0,124.0,6.0,9.0,0.0,3.0,13.0,10950000
"farnsky01",2012,1,"TBA","AL",34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000
"feldmsc01",2012,1,"TEX","AL",29,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6500000
"felizne01",2012,1,"TEX","AL",8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,502000
"fieldpr01",2012,1,"DET","AL",162,581.0,83.0,182.0,33.0,1.0,30.0,108.0,1.0,0.0,85.0,84.0,18.0,17.0,0.0,7.0,19.0,23000000
"figgich01",2012,1,"SEA","AL",66,166.0,18.0,30.0,5.0,2.0,2.0,11.0,4.0,1.0,19.0,48.0,0.0,0.0,7.0,2.0,3.0,9500000
"fistedo01",2012,1,"DET","AL",26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,507500
"flahery01",2012,1,"BAL","AL",77,153.0,15.0,33.0,2.0,1.0,6.0,19.0,1.0,0.0,6.0,43.0,0.0,3.0,3.0,1.0,3.0,480000
"floreje02",2012,1,"WAS","NL",83,277.0,22.0,59.0,12.0,1.0,6.0,26.0,1.0,2.0,13.0,59.0,3.0,1.0,2.0,3.0,6.0,815000
"flowety01",2012,1,"CHA","AL",52,136.0,19.0,29.0,6.0,0.0,7.0,13.0,2.0,1.0,12.0,56.0,0.0,4.0,1.0,0.0,2.0,483000
"floydga01",2012,1,"CHA","AL",29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000
"forsylo01",2012,1,"SDN","NL",91,315.0,45.0,86.0,13.0,3.0,6.0,26.0,8.0,2.0,28.0,57.0,0.0,6.0,0.0,1.0,6.0,481400
"fowlede01",2012,1,"COL","NL",143,454.0,72.0,136.0,18.0,11.0,13.0,53.0,12.0,5.0,68.0,128.0,1.0,0.0,6.0,2.0,5.0,2350000
"francbe01",2012,1,"TOR","AL",27,50.0,5.0,12.0,5.0,1.0,0.0,2.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1537500
"francfr01",2012,1,"NYN","NL",48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000
"francje02",2012,1,"KCA","AL",148,561.0,58.0,132.0,26.0,3.0,16.0,49.0,4.0,7.0,34.0,119.0,9.0,7.0,0.0,1.0,14.0,6750000
"francju02",2012,1,"ATL","NL",93,192.0,17.0,45.0,11.0,0.0,9.0,32.0,1.0,1.0,11.0,70.0,2.0,1.0,0.0,1.0,5.0,480000
"frasoja01",2012,1,"TOR","AL",50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750000
"freemfr01",2012,1,"ATL","NL",147,540.0,91.0,140.0,33.0,2.0,23.0,94.0,2.0,0.0,64.0,129.0,4.0,7.0,0.0,9.0,10.0,535000
"freesda01",2012,1,"SLN","NL",144,501.0,70.0,147.0,25.0,1.0,20.0,79.0,3.0,3.0,57.0,122.0,2.0,7.0,0.0,2.0,19.0,508000
"frierer01",2012,1,"SDN","NL",11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489100
"fuentbr01",2012,1,"OAK","AL",26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000
"fukudko01",2012,1,"CHA","AL",24,41.0,2.0,7.0,1.0,0.0,0.0,4.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,2.0,0.0,500000
"fuldsa01",2012,1,"TBA","AL",44,98.0,14.0,25.0,3.0,2.0,0.0,5.0,7.0,2.0,8.0,14.0,0.0,1.0,0.0,0.0,0.0,489400
"furcara01",2012,1,"SLN","NL",121,477.0,69.0,126.0,18.0,3.0,5.0,49.0,12.0,4.0,44.0,57.0,1.0,1.0,5.0,4.0,7.0,6500000
"gallayo01",2012,1,"MIL","NL",33,67.0,3.0,11.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,25.0,0.0,0.0,8.0,0.0,1.0,5750000
"galvifr01",2012,1,"PHI","NL",58,190.0,14.0,43.0,15.0,1.0,3.0,24.0,0.0,0.0,7.0,29.0,0.0,0.0,3.0,0.0,6.0,480000
